mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
16	16	239/5	239/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20	1/16	4/5	258									0		
16	16	45	45	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	259									4		
16	16	46	46	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	260									4		
16	16	47	47	0.0	1/2	1/2	Spanner	3/4	2	1	0												4		1
16	16	47	47	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	261									4		1
17	17	48	48	0.2	0	0	Chord	3/4	1	1	1/20	1/16	4/5	262									0		
17	17	241/5	241/5	0.2	1/20	1/20	Chord	3/4	1	1	1/20	1/16	4/5	263									0		
17	17	242/5	242/5	0.2	1/10	1/10	Chord	3/4	1	1	1/20	1/16	4/5	264									0		
17	17	243/5	243/5	0.2	3/20	3/20	Chord	3/4	1	1	1/20	1/16	4/5	265									0		
17	17	244/5	244/5	0.2	1/5	1/5	Chord	3/4	1	1	1/20	1/16	4/5	266									0		
17	17	49	49	0.2	1/4	1/4	Chord	3/4	1	1	1/20	1/16	4/5	267									0		
17	17	246/5	246/5	0.2	3/10	3/10	Chord	3/4	1	1	1/20	1/16	4/5	268									0		
17	17	247/5	247/5	0.2	7/20	7/20	Chord	3/4	1	1	1/20	1/16	4/5	269									0		
17	17	248/5	248/5	0.2	2/5	2/5	Chord	3/4	1	1	1/20	1/16	4/5	270									0		
17	17	249/5	249/5	0.2	9/20	9/20	Chord	3/4	1	1	1/20	1/16	4/5	271									0		
17	17	50	50	0.2	1/2	1/2	Chord	3/4	1	1	1/20	1/16	4/5	272									0		
17	17	251/5	251/5	0.2	11/20	11/20	Chord	3/4	1	1	1/20	1/16	4/5	273									0		
17	17	252/5	252/5	0.2	3/5	3/5	Chord	3/4	1	1	1/20	1/16	4/5	274									0		
17	17	253/5	253/5	0.2	13/20	13/20	Chord	3/4	1	1	1/20	1/16	4/5	275									0		
17	17	254/5	254/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20	1/16	4/5	276									0		
17	17	48	48	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	277									4		1
18	18	51	51	0.2	0	0	Chord	3/4	1	1	1/20	1/16	4/5	278									0		
18	18	256/5	256/5	0.2	1/20	1/20	Chord	3/4	1	1	1/20	1/16	4/5	279									0		
18	18	257/5	257/5	0.2	1/10	1/10	Chord	3/4	1	1	1/20	1/16	4/5	280									0		
18	18	258/5	258/5	0.2	3/20	3/20	Chord	3/4	1	1	1/20	1/16	4/5	281									0		
18	18	259/5	259/5	0.2	1/5	1/5	Chord	3/4	1	1	1/20	1/16	4/5	282									0		
18	18	52	52	0.2	1/4	1/4	Chord	3/4	1	1	1/20	1/16	4/5	283									0		
18	18	261/5	261/5	0.2	3/10	3/10	Chord	3/4	1	1	1/20	1/16	4/5	284									0		
18	18	262/5	262/5	0.2	7/20	7/20	Chord	3/4	1	1	1/20	1/16	4/5	285									0		
18	18	263/5	263/5	0.2	2/5	2/5	Chord	3/4	1	1	1/20	1/16	4/5	286									0		
18	18	264/5	264/5	0.2	9/20	9/20	Chord	3/4	1	1	1/20	1/16	4/5	287									0		
18	18	53	53	0.2	1/2	1/2	Chord	3/4	1	1	1/20	1/16	4/5	288									0		
18	18	266/5	266/5	0.2	11/20	11/20	Chord	3/4	1	1	1/20	1/16	4/5	289									0		
18	18	267/5	267/5	0.2	3/5	3/5	Chord	3/4	1	1	1/20	1/16	4/5	290									0		
18	18	268/5	268/5	0.2	13/20	13/20	Chord	3/4	1	1	1/20	1/16	4/5	291									0		
18	18	269/5	269/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20	1/16	4/5	292									0		
18	18	51	51	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	293									4		1
18	18	53	53	0.0	1/2	1/2	Spanner	3/4	2	1	0														
18	18	53	53	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	294											
19	19	54	54	0.2	0	0	Chord	3/4	1	1	1/20	1/16	4/5	295									0		
19	19	271/5	271/5	0.2	1/20	1/20	Chord	3/4	1	1	1/20	1/16	4/5	296									0		
19	19	272/5	272/5	0.2	1/10	1/10	Chord	3/4	1	1	1/20	1/16	4/5	297									0		
19	19	273/5	273/5	0.2	3/20	3/20	Chord	3/4	1	1	1/20	1/16	4/5	298									0		
19	19	274/5	274/5	0.2	1/5	1/5	Chord	3/4	1	1	1/20	1/16	4/5	299									0		
19	19	55	55	0.2	1/4	1/4	Chord	3/4	1	1	1/20	1/16	4/5	300									0		
19	19	276/5	276/5	0.2	3/10	3/10	Chord	3/4	1	1	1/20	1/16	4/5	301									0		
19	19	277/5	277/5	0.2	7/20	7/20	Chord	3/4	1	1	1/20	1/16	4/5	302									0		
19	19	278/5	278/5	0.2	2/5	2/5	Chord	3/4	1	1	1/20	1/16	4/5	303									0		
19	19	279/5	279/5	0.2	9/20	9/20	Chord	3/4	1	1	1/20	1/16	4/5	304									0		
19	19	56	56	0.2	1/2	1/2	Chord	3/4	1	1	1/20	1/16	4/5	305									0		
19	19	281/5	281/5	0.2	11/20	11/20	Chord	3/4	1	1	1/20	1/16	4/5	306									0		
19	19	282/5	282/5	0.2	3/5	3/5	Chord	3/4	1	1	1/20	1/16	4/5	307									0		
19	19	283/5	283/5	0.2	13/20	13/20	Chord	3/4	1	1	1/20	1/16	4/5	308									0		
19	19	284/5	284/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20	1/16	4/5	309									0		
19	19	54	54	0.0	0	0	Dynamic	3/4	2	1	0				mf										
19	19	54	54	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	310									5		
20	20	57	57	0.2	0	0	Chord	3/4	1	1	1/20	1/16	4/5	311									0		
20	20	286/5	286/5	0.2	1/20	1/20	Chord	3/4	1	1	1/20	1/16	4/5	312									0		
20	20	287/5	287/5	0.2	1/10	1/10	Chord	3/4	1	1	1/20	1/16	4/5	313									0		
20	20	288/5	288/5	0.2	3/20	3/20	Chord	3/4	1	1	1/20	1/16	4/5	314									0		
20	20	289/5	289/5	0.2	1/5	1/5	Chord	3/4	1	1	1/20	1/16	4/5	315									0		
20	20	58	58	0.2	1/4	1/4	Chord	3/4	1	1	1/20	1/16	4/5	316									0		
20	20	291/5	291/5	0.2	3/10	3/10	Chord	3/4	1	1	1/20	1/16	4/5	317									0		
20	20	292/5	292/5	0.2	7/20	7/20	Chord	3/4	1	1	1/20	1/16	4/5	318									0		
20	20	293/5	293/5	0.2	2/5	2/5	Chord	3/4	1	1	1/20	1/16	4/5	319									0		
20	20	294/5	294/5	0.2	9/20	9/20	Chord	3/4	1	1	1/20	1/16	4/5	320									0		
20	20	59	59	0.2	1/2	1/2	Chord	3/4	1	1	1/20	1/16	4/5	321									0		
20	20	296/5	296/5	0.2	11/20	11/20	Chord	3/4	1	1	1/20	1/16	4/5	322									0		
20	20	297/5	297/5	0.2	3/5	3/5	Chord	3/4	1	1	1/20	1/16	4/5	323									0		
20	20	298/5	298/5	0.2	13/20	13/20	Chord	3/4	1	1	1/20	1/16	4/5	324									0		
20	20	299/5	299/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20	1/16	4/5	325									0		
20	20	57	57	0.0	0	0	Spanner	3/4	2	1	0												5	0	
20	20	57	57	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	326									5	0	
20	20	58	58	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	327									5	0	
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	328										0	
21	21	60	60	0.2	0	0	Chord	3/4	1	1	1/20	1/16	4/5	329									0		
21	21	301/5	301/5	0.2	1/20	1/20	Chord	3/4	1	1	1/20	1/16	4/5	330									0		
21	21	302/5	302/5	0.2	1/10	1/10	Chord	3/4	1	1	1/20	1/16	4/5	331									0		
21	21	303/5	303/5	0.2	3/20	3/20	Chord	3/4	1	1	1/20	1/16	4/5	332									0		
21	21	304/5	304/5	0.2	1/5	1/5	Chord	3/4	1	1	1/20	1/16	4/5	333									0		
21	21	61	61	0.2	1/4	1/4	Chord	3/4	1	1	1/20	1/16	4/5	334									0		
21	21	306/5	306/5	0.2	3/10	3/10	Chord	3/4	1	1	1/20	1/16	4/5	335									0		
21	21	307/5	307/5	0.2	7/20	7/20	Chord	3/4	1	1	1/20	1/16	4/5	336									0		
21	21	308/5	308/5	0.2	2/5	2/5	Chord	3/4	1	1	1/20	1/16	4/5	337									0		
21	21	309/5	309/5	0.2	9/20	9/20	Chord	3/4	1	1	1/20	1/16	4/5	338									0		
21	21	62	62	0.2	1/2	1/2	Chord	3/4	1	1	1/20	1/16	4/5	339									0		
21	21	311/5	311/5	0.2	11/20	11/20	Chord	3/4	1	1	1/20	1/16	4/5	340									0		
21	21	312/5	312/5	0.2	3/5	3/5	Chord	3/4	1	1	1/20	1/16	4/5	341									0		
21	21	313/5	313/5	0.2	13/20	13/20	Chord	3/4	1	1	1/20	1/16	4/5	342									0		
21	21	314/5	314/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20	1/16	4/5	343									0		
21	21	60	60	0.0	0	0	Spanner	3/4	2	1	0														
21	21	60	60	0.0	0	0	Spanner	3/4	2	1	0													1	
21	21	60	60	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	344									6	1	
22	22	63	63	0.2	0	0	Chord	3/4	1	1	1/20	1/16	4/5	345									0		
22	22	316/5	316/5	0.2	1/20	1/20	Chord	3/4	1	1	1/20	1/16	4/5	346									0		
22	22	317/5	317/5	0.2	1/10	1/10	Chord	3/4	1	1	1/20	1/16	4/5	347									0		
22	22	318/5	318/5	0.2	3/20	3/20	Chord	3/4	1	1	1/20	1/16	4/5	348									0		
22	22	319/5	319/5	0.2	1/5	1/5	Chord	3/4	1	1	1/20	1/16	4/5	349									0		
22	22	64	64	0.0	1/4	1/4	StaffText	3/4	1	1	0						<i>ritard.</i>						0		
22	22	64	64	0.2	1/4	1/4	Chord	3/4	1	1	1/20	1/16	4/5	350									0		
22	22	321/5	321/5	0.2	3/10	3/10	Chord	3/4	1	1	1/20	1/16	4/5	351									0		
22	22	322/5	322/5	0.2	7/20	7/20	Chord	3/4	1	1	1/20	1/16	4/5	352									0		
22	22	323/5	323/5	0.2	2/5	2/5	Chord	3/4	1	1	1/20	1/16	4/5	353									0		
22	22	324/5	324/5	0.2	9/20	9/20	Chord	3/4	1	1	1/20	1/16	4/5	354									0		
22	22	65	65	0.2	1/2	1/2	Chord	3/4	1	1	1/20	1/16	4/5	355									0		
22	22	326/5	326/5	0.2	11/20	11/20	Chord	3/4	1	1	1/20	1/16	4/5	356									0		
22	22	327/5	327/5	0.2	3/5	3/5	Chord	3/4	1	1	1/20	1/16	4/5	357									0		
22	22	328/5	328/5	0.2	13/20	13/20	Chord	3/4	1	1	1/20	1/16	4/5	358									0		
22	22	329/5	329/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20	1/16	4/5	359									0		
22	22	63	63	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	360									6	1	
22	22	64	64	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	361									6	1	
22	22	65	65	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	362									6	1	
22	22	131/2	131/2	0.0	5/8	5/8	Spanner	3/4	2	1	0														
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	363											
23	23	66	66	0.0	0	0	Spanner	3/4	1	1	0												0	2	
23	23	66	66	0.2	0	0	Chord	3/4	1	1	1/20	1/16	4/5	364									0	2	
23	23	331/5	331/5	0.2	1/20	1/20	Chord	3/4	1	1	1/20	1/16	4/5	365									0	2	
23	23	332/5	332/5	0.2	1/10	1/10	Chord	3/4	1	1	1/20	1/16	4/5	366									0	2	
23	23	333/5	333/5	0.2	3/20	3/20	Chord	3/4	1	1	1/20	1/16	4/5	367									0	2	
23	23	334/5	334/5	0.2	1/5	1/5	Chord	3/4	1	1	1/20	1/16	4/5	368									0	2	
23	23	67	67	0.2	1/4	1/4	Chord	3/4	1	1	1/20	1/16	4/5	369									0	2	
23	23	336/5	336/5	0.2	3/10	3/10	Chord	3/4	1	1	1/20	1/16	4/5	370									0	2	
23	23	337/5	337/5	0.2	7/20	7/20	Chord	3/4	1	1	1/20	1/16	4/5	371									0	2	
23	23	338/5	338/5	0.2	2/5	2/5	Chord	3/4	1	1	1/20	1/16	4/5	372									0	2	
23	23	339/5	339/5	0.2	9/20	9/20	Chord	3/4	1	1	1/20	1/16	4/5	373									0	2	
23	23	68	68	0.2	1/2	1/2	Chord	3/4	1	1	1/20	1/16	4/5	374									0	2	
23	23	341/5	341/5	0.2	11/20	11/20	Chord	3/4	1	1	1/20	1/16	4/5	375									0	2	
23	23	342/5	342/5	0.2	3/5	3/5	Chord	3/4	1	1	1/20	1/16	4/5	376									0	2	
23	23	343/5	343/5	0.2	13/20	13/20	Chord	3/4	1	1	1/20	1/16	4/5	377									0	2	
23	23	344/5	344/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20	1/16	4/5	378									0	2	
23	23	66	66	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	379		articMarcatoAbove									
24	24	69	69	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	380									0	2	
24	24	208/3	208/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	381									0	2	
24	24	209/3	209/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	382		articStaccatoBelow							0	2	
24	24	70	70	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	383		articStaccatoBelow							0	2	
24	24	141/2	141/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	384		articStaccatoBelow							0	2	
24	24	71	71	0.0	1/2	1/2	Spanner	3/4	1	1	0														
24	24	71	71	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	385											
24	24	69	69	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	386											
