mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
25	25	209/4	209/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	230									37		11
25	25	105/2	105/2	0.0	1/8	1/8	Chord	2/4	2	1	0	acciaccatura	1/8	1	231									37		11
25	25	105/2	105/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	232									37		11
25	25	211/4	211/4	0.0	3/16	3/16	Spanner	2/4	2	1	0													37		
25	25	211/4	211/4	0.0	3/16	3/16	Chord	2/4	2	1	0	acciaccatura	1/8	1	233									37		
25	25	211/4	211/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	234									37		
25	25	53	53	0.0	1/4	1/4	Chord	2/4	2	1	0	acciaccatura	1/8	1	235									37		
25	25	53	53	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	236									37		
25	25	213/4	213/4	0.5	5/16	5/16	Chord	2/4	2	1	1/8		1/8	1	237											
26	26	54	54	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	238									38		
26	26	217/4	217/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	239									38		
26	26	109/2	109/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	240									38		
26	26	219/4	219/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	241									38		
26	26	55	55	0.0	1/4	1/4	Spanner	2/4	1	1	0													38		12
26	26	55	55	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	242									38		12
26	26	111/2	111/2	0.0	3/8	3/8	StaffText	2/4	1	1	0							<i>dim.</i>								12
26	26	111/2	111/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	243											12
26	26	223/4	223/4	0.0	7/16	7/16	Spanner	2/4	1	1	0															
26	26	54	54	0.0	0	0	Chord	2/4	2	1	0	acciaccatura	1/8	1	244									39		
26	26	54	54	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	245									39		
26	26	217/4	217/4	0.0	1/16	1/16	Chord	2/4	2	1	0	acciaccatura	1/8	1	246									39		
26	26	217/4	217/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	247									39		
26	26	109/2	109/2	0.0	1/8	1/8	Chord	2/4	2	1	0	acciaccatura	1/8	1	248									39		
26	26	109/2	109/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	249									39		
26	26	219/4	219/4	0.0	3/16	3/16	Chord	2/4	2	1	0	acciaccatura	1/8	1	250									39		
26	26	219/4	219/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	251									39		
26	26	55	55	0.0	1/4	1/4	Chord	2/4	2	1	0	acciaccatura	1/8	1	252									39		
26	26	55	55	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	253									39		
26	26	221/4	221/4	0.5	5/16	5/16	Chord	2/4	2	1	1/8		1/8	1	254											
27	27	56	56	0.0	0	0	Spanner	3/4	1	1	0															13
27	27	56	56	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	255									40		13
27	27	113/2	113/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	256											13
27	27	227/4	227/4	0.0	3/16	3/16	Spanner	3/4	1	1	0															
27	27	57	57	0.0	1/4	1/4	Spanner	3/4	1	1	0															14
27	27	57	57	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	257									41		14
27	27	115/2	115/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	258											14
27	27	231/4	231/4	0.0	7/16	7/16	Spanner	3/4	1	1	0															
27	27	56	56	0.0	0	0	Chord	3/4	2	1	0	acciaccatura	1/8	1	259									42		
27	27	56	56	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	260									42, 43		
27	27	225/4	225/4	0.5	1/16	1/16	Chord	3/4	2	1	1/8		1/8	1	261											
27	27	57	57	0.0	1/4	1/4	Chord	3/4	2	1	0	acciaccatura	1/8	1	262									44		
27	27	57	57	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	263									44		
27	27	229/4	229/4	0.5	5/16	5/16	Chord	3/4	2	1	1/8		1/8	1	264											
27	27	117/2	117/2	0.5	5/8	5/8	Chord	3/4	2	3	1/8		1/8	1	265		articTenutoBelow									
28	28	59	59	0.0	0	0	StaffText	2/4	1	1	0							"<font size=""12""/><b>Ritenuto</b>"								
28	28	59	59	0.0	0	0	Dynamic	2/4	1	1	0					p										
28	28	59	59	0.0	0	0	StaffText	2/4	1	1	0							<i>dolcissimo</i>								
28	28	60	60	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	266											
28	28	239/4	239/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	267											
28	28	60	60	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	268											
28	28	59	59	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	269											
29	29	61	61	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	270									45		
29	29	62	62	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	271									45		
29	29	125/2	125/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	272											
29	29	61	61	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	273											
29	29	247/4	247/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	274											
29	29	62	62	0.75	1/4	1/4	Chord	2/4	2	1	3/16		1/8	3/2	275											
29	29	251/4	251/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	276											
29	29	61	61	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	277											
30	30	63	63	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	278									46		
30	30	64	64	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	279									46		
30	30	129/2	129/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	280											
30	30	63	63	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	281											
30	30	255/4	255/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	282											
30	30	64	64	0.75	1/4	1/4	Chord	2/4	2	1	3/16		1/8	3/2	283											
30	30	259/4	259/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	284											
30	30	63	63	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	285											
31	31	65	65	0.0	0	0	Spanner	2/4	1	1	0														9	
31	31	65	65	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	286										9	
31	31	133/2	133/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	287		articMarcatoAbove							47	9	
31	31	65	65	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	288											
31	31	66	66	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	289									48		
31	31	133/2	133/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	290									48, 49		
31	31	65	65	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	291											
32	32	67	67	0.0	0	0	Spanner	2/4	1	1	0													47		
32	32	67	67	0.0	0	0	Spanner	2/4	1	1	0													47		15
32	32	67	67	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	292									47		15
32	32	137/2	137/2	0.0	3/8	3/8	Spanner	2/4	1	1	0															
32	32	137/2	137/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	293											
32	32	67	67	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	294											
32	32	67	67	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	295											
