mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
164	164	0	0	3/8	2	1	vii%7/vi					D	I		vii%7/vi		vii	%	7		vi			%7	0	0	3, 0, -3, 1		3	3	3	0	1.0	0.125	0.0	1.0
164	164	1/8	1/8	3/8	2	1	VII6(9)					D	I		VII6(9)		VII		6	9				M	0	0	11, 8, 7	2	7	11	1	4	0.2	0.0625	0.3125	0.16666666666666666
165	165	0	0	3/8	2	1	V7/bVII					D	I		V7/bVII		V		7		bVII			Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.125	0.0
165	165	1/8	1/8	3/8	2	1	V7/ii					D	I		V7/ii		V		7		ii			Mm7	0	0	5, 9, 6, 3		5	5	1	4	0.2	0.125	0.25	0.3333333333333333
166	166	0	0	3/8	2	1	vii%7/vi					D	I		vii%7/vi		vii	%	7		vi			%7	0	0	3, 0, -3, 1		3	3	3	0	1.0	0.125	0.0	1.0
166	166	1/8	1/8	3/8	2	1	VII6(9)					D	I		VII6(9)		VII		6	9				M	0	0	11, 8, 7	2	7	11	1	4	0.2	0.0625	0.3125	0.16666666666666666
167	167	0	0	3/8	2	1	V7/bVII					D	I		V7/bVII		V		7		bVII			Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.125	0.0
167	167	1/8	1/8	3/8	2	1	V7/ii					D	I		V7/ii		V		7		ii			Mm7	0	0	5, 9, 6, 3		5	5	1	4	0.2	0.125	0.25	0.3333333333333333
168	168	0	0	3/8	2	1	vii%7/V					D	I		vii%7/V		vii	%	7		V			%7	0	0	8, 5, 2, 6		8	8	0	3	0.0	0.0	0.125	0.0
168	168	1/8	1/8	3/8	2	1	ii%7/vi					D	I		ii%7/vi		ii	%	7		vi			%7	0	0	7, 4, 1, 5		7	7	1	4	0.2	0.125	0.25	0.3333333333333333
169	169	0	0	3/8	2	1	vi(#139)					D	I		vi(#139)		vi			#139				m	0	0	5, 2, 6	8, 7	5	5	0	3	0.0	0.0	0.125	0.0
169	169	1/8	1/8	3/8	2	1	Fr6(b13)/IV					D	I		Fr6(b13)/IV	Fr	V		43	b13b5	V/IV			Fr	0	0	-3, 1, 3, 7	-1	3	-3	1	4	0.2	0.125	0.25	0.3333333333333333
170	170	0	0	3/8	2	1	ii%65/vi					D	I		ii%65/vi		ii	%	65		vi			%7	0	0	4, 1, 5, 7		7	4	0	3	0.0	0.0	0.125	0.0
170	170	1/8	1/8	3/8	2	1	V2/bIII					D	I		V2/bIII		V		2		bIII			Mm7	0	0	-2, 0, 4, 1		0	-2	1	4	0.2	0.125	0.25	0.3333333333333333
171	171	0	0	3/8	2	1	VM7					D	I		VM7		V	M	7					MM7	0	0	3, 7, 4, 8		3	3	7	21	0.25	0.875	2.0	0.30434782608695654
179	179	0	0	3/8	2	1	IM7|PAC}{					D	I		IM7		I	M	7			PAC	}{	MM7	0	0	2, 6, 3, 7		2	2	0	9	0.0	0.0	1.0	0.0
180	180	0	0	3/8	2	1	It6(11)					D	I		It6(11)	It	vii	o	6	11b3	V			It	0	0	-2, 2, 8	7	8	-2	0	6	0.0	0.0	1.0	0.0
181	181	0	0	3/8	2	1	bII+64(13)					D	I		bII+64(13)		bII	+	64	13				+	0	0	5, -3, 1	7	-3	5	0	6	0.0	0.0	1.0	0.0
182	182	0	0	3/8	2	1	vii%7(11)/V					D	I		vii%7(11)/V		vii	%	7	11	V			%7	0	0	8, 5, 2, 6	7	8	8	0	6	0.0	0.0	1.0	0.0
183	183	0	0	3/8	2	1	bIII+6					D	I		bIII+6		bIII	+	6					+	0	0	3, 7, -1		-1	3	2	7	0.2222222222222222	0.08333333333333333	0.9166666666666666	0.08333333333333333
184	184	0	0	3/8	2	1	vi64(9)					D	I		vi64(9)		vi		64	9				m	0	0	6, 5, 2	7	5	6	2	4	0.3333333333333333	0.25	0.75	0.25
185	185	0	0	3/8	2	1	iv(11)					D	I		iv(11)		iv			11				m	0	0	1, -2, 2	7	1	1	0	6	0.0	0.0	1.0	0.0
186	186	0	0	3/8	2	1	ii6(b9)/bVI					D	I		ii6(b9)/bVI		ii		6	b9	bVI			m	0	0	-3, 1, 0	-5	0	-3	1	5	0.16666666666666666	0.375	0.625	0.375
187	187	0	0	3/8	2	1	V7(13)/V					D	I		V7(13)/V		V		7	13	V			Mm7	0	0	4, 8, 5, 2	7	4	4	2	7	0.2222222222222222	0.08333333333333333	0.9166666666666666	0.08333333333333333
188	188	0	0	3/8	2	1	IV6(#11#9)					D	I		IV6(#11#9)		IV		6	#11#9				M	0	0	5, 2, 1	14, 10	1	5	1	5	0.16666666666666666	0.375	0.625	0.375
189	189	0	0	3/8	2	1	viio64(13#12)/IV					D	I		viio64(13#12)/IV		vii	o	64	13#12	IV			o	0	0	0, 6, 3	2, 7	6	0	0	9	0.0	0.0	1.0	0.0
190	190	0	0	3/8	2	1	Fr7/IV					D	I		Fr7/IV	Fr	V		7	b5	V/IV			Fr	0	0	3, 7, -3, 1		3	3	0	6	0.0	0.0	1.0	0.0
191	191	0	0	3/8	2	1	V65(13)/vi					D	I		V65(13)/vi		V		65	13	vi			Mm7	0	0	10, 7, 4, 6	2	6	10	1	8	0.1111111111111111	0.041666666666666664	0.9583333333333334	0.041666666666666664
192	192	0	0	3/8	2	1	viio7(#5)/IV					D	I		viio7(#5)/IV		vii	o	7	#5	IV			o7	0	0	6, 3, 7, -3		6	6	0	6	0.0	0.0	1.0	0.0
193	193	0	0	3/8	2	1	IV(#11)					D	I		IV(#11)		IV			#11				M	0	0	1, 5, 2	14	1	1	3	6	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333
194	194	0	0	3/8	2	1	ii6(b9)/bVI					D	I		ii6(b9)/bVI		ii		6	b9	bVI			m	0	0	-3, 1, 0	-5	0	-3	1	5	0.16666666666666666	0.375	0.625	0.375
195	195	0	0	3/8	2	1	IM7					D	I		IM7		I	M	7					MM7	0	0	2, 6, 3, 7		2	2	0	4	0.0	0.0	0.375	0.0
196	196	0	0	3/8	2	1	IVM7/IV					D	I		IVM7/IV		IV	M	7		IV			MM7	0	0	0, 4, 1, 5		0	0	0	5	0.0	0.0	0.625	0.0
197	197	0	0	3/8	2	1	viio7(b4)					D	I		viio7(b4)		vii	o	7	b4				o7	0	0	7, -1, 1, -2		7	7	0	5	0.0	0.0	0.625	0.0
198	198	0	0	3/8	2	1	IM7					D	I		IM7		I	M	7					MM7	0	0	2, 6, 3, 7		2	2	0	4	0.0	0.0	0.25	0.0
199	199	0	0	3/8	2	1	i					D	I		i		i							m	0	0	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
200	200	0	0	3/8	2	1	bVI+(#13)					D	I		bVI+(#13)		bVI	+		#13				+	0	0	-2, 2, 6	8	-2	-2	0	5	0.0	0.0	0.625	0.0
201	201	0	0	3/8	2	1	IM7					D	I		IM7		I	M	7					MM7	0	0	2, 6, 3, 7		2	2	0	4	0.0	0.0	0.25	0.0
202	202	0	0	3/8	2	1	i					D	I		i		i							m	0	0	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
203	203	0	0	3/8	2	1	bVI+(#13)					D	I		bVI+(#13)		bVI	+		#13				+	0	0	-2, 2, 6	8	-2	-2	0	5	0.0	0.0	0.625	0.0
204	204	0	0	3/8	2	1	IM7					D	I		IM7		I	M	7					MM7	0	0	2, 6, 3, 7		2	2	0	4	0.0	0.0	0.25	0.0
205	205	0	0	3/8	2	1	i					D	I		i		i							m	0	0	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
207	207	0	0	3/8	2	1	bVI+(#13)					D	I		bVI+(#13)		bVI	+		#13				+	0	0	-2, 2, 6	8	-2	-2	0	5	0.0	0.0	0.625	0.0
210	210	0	0	3/8	2	1	IM7					D	I		IM7		I	M	7					MM7	0	0	2, 6, 3, 7		2	2	3	26	0.10344827586206896	1.125	2.25	0.3333333333333333
